OBJECTID;pointid;grid_code;POINT_X;POINT_Y
3540;1682279;9.5;533190.75;152634.25
3541;1682280;9.300000191;533191.25;152634.25
3542;1682281;8.100000381;533191.75;152634.25
3543;1682282;5.099999905;533198.25;152634.25
3544;1682283;6.599999905;533198.75;152634.25
3545;1682284;6.5;533199.25;152634.25
3546;1682285;7;533199.75;152634.25
3547;1682286;5.400000095;533200.25;152634.25
3548;1682287;6.300000191;533200.75;152634.25
3549;1682288;6.300000191;533201.25;152634.25
3550;1682289;7.599999905;533201.75;152634.25
3551;1682290;7.800000191;533202.25;152634.25
3552;1682291;11.30000019;533202.75;152634.25
3553;1682292;11.39999962;533203.25;152634.25
3554;1682293;11.89999962;533203.75;152634.25
3555;1682294;11.69999981;533204.25;152634.25
3556;1682295;8.100000381;533204.75;152634.25
3557;1682296;11.10000038;533205.25;152634.25
3558;1682297;11.60000038;533205.75;152634.25
3559;1682298;12.5;533206.25;152634.25
3560;1682299;12.5;533206.75;152634.25
3561;1682300;11.89999962;533207.25;152634.25
3562;1682301;11;533207.75;152634.25
3563;1682302;11;533208.25;152634.25
3564;1682303;11.39999962;533208.75;152634.25
3565;1682304;7.699999809;533209.25;152634.25
3566;1682305;8.300000191;533209.75;152634.25
3567;1682306;6.599999905;533210.25;152634.25
3568;1682307;6.400000095;533210.75;152634.25
3569;1682308;6.599999905;533211.25;152634.25
3570;1682309;9.699999809;533211.75;152634.25
3571;1682310;8.5;533212.25;152634.25
3572;1682311;7.400000095;533212.75;152634.25
3573;1682312;7.599999905;533213.25;152634.25
3574;1682313;7.199999809;533213.75;152634.25
3575;1682314;5.599999905;533214.25;152634.25
3576;1682315;5.199999809;533214.75;152634.25
3577;1682316;5.199999809;533215.25;152634.25
3578;1683552;3.400000095;533166.75;152633.75
3579;1683553;3.400000095;533167.25;152633.75
3580;1683554;4.400000095;533167.75;152633.75
3581;1683555;4.900000095;533168.25;152633.75
3582;1683556;4.5;533168.75;152633.75
3583;1683557;5.199999809;533169.25;152633.75
3584;1683558;4.900000095;533169.75;152633.75
3585;1683559;4.800000191;533170.25;152633.75
3586;1683560;5.199999809;533170.75;152633.75
3587;1683561;4.800000191;533171.25;152633.75
3588;1683562;6.099999905;533175.25;152633.75
3589;1683563;6.599999905;533175.75;152633.75
3590;1683564;6.900000095;533176.25;152633.75
3591;1683565;6.199999809;533176.75;152633.75
3592;1683566;7.5;533177.25;152633.75
3593;1683567;7.300000191;533177.75;152633.75
3594;1683568;7.099999905;533178.25;152633.75
3595;1683569;6.800000191;533178.75;152633.75
3596;1683570;7;533179.25;152633.75
3597;1683571;6.400000095;533185.25;152633.75
3598;1683572;7.800000191;533185.75;152633.75
3599;1683573;7.199999809;533186.25;152633.75
3600;1683574;7.400000095;533186.75;152633.75
3601;1683575;7;533187.25;152633.75
3602;1683576;7.300000191;533187.75;152633.75
3603;1683577;7.099999905;533188.25;152633.75
3604;1683578;7.199999809;533188.75;152633.75
3605;1683579;7.699999809;533189.25;152633.75
3606;1683580;8.600000381;533189.75;152633.75
3607;1683581;8.399999619;533190.25;152633.75
3608;1683582;11;533190.75;152633.75
3609;1683583;8.600000381;533191.25;152633.75
3610;1683584;5.599999905;533198.25;152633.75
3611;1683585;5.900000095;533198.75;152633.75
3612;1683586;6.900000095;533199.25;152633.75
3613;1683587;7.199999809;533199.75;152633.75
3614;1683588;5.5;533200.25;152633.75
3615;1683589;6.599999905;533201.25;152633.75
3616;1683590;8.800000191;533201.75;152633.75
3617;1683591;10.5;533202.25;152633.75
3618;1683592;10.19999981;533202.75;152633.75
3619;1683593;11.80000019;533203.25;152633.75
3620;1683594;12;533203.75;152633.75
3621;1683595;11.19999981;533204.25;152633.75
3622;1683596;10.69999981;533204.75;152633.75
3623;1683597;11.30000019;533205.25;152633.75
3624;1683598;13;533205.75;152633.75
3625;1683599;11.5;533206.25;152633.75
3626;1683600;12.80000019;533206.75;152633.75
3627;1683601;12.80000019;533207.25;152633.75
3628;1683602;12.89999962;533207.75;152633.75
3629;1683603;11.39999962;533208.25;152633.75
3630;1683604;11.60000038;533208.75;152633.75
3631;1683605;10.80000019;533209.25;152633.75
3632;1683606;7.599999905;533209.75;152633.75
3633;1683607;7.400000095;533210.25;152633.75
3634;1683608;7.699999809;533210.75;152633.75
3635;1683609;6.699999809;533211.25;152633.75
3636;1683610;8.5;533212.25;152633.75
3637;1683611;8.100000381;533212.75;152633.75
3638;1683612;8;533213.25;152633.75
3639;1683613;6.199999809;533213.75;152633.75
3640;1683614;6.099999905;533214.25;152633.75
3641;1684815;3.599999905;533166.75;152633.25
3642;1684816;4.400000095;533167.25;152633.25
3643;1684817;4.5;533167.75;152633.25
3644;1684818;5;533168.25;152633.25
3645;1684819;4.800000191;533168.75;152633.25
3646;1684820;4.599999905;533169.25;152633.25
3647;1684821;4.699999809;533169.75;152633.25
3648;1684822;5;533170.25;152633.25
3649;1684823;4.800000191;533170.75;152633.25
3650;1684824;5;533171.25;152633.25
3651;1684825;5.5;533171.75;152633.25
3652;1684826;6.900000095;533175.25;152633.25
3653;1684827;7.300000191;533175.75;152633.25
3654;1684828;6.699999809;533176.25;152633.25
3655;1684829;6.5;533176.75;152633.25
3656;1684830;7.5;533177.25;152633.25
3657;1684831;7.599999905;533177.75;152633.25
3658;1684832;7.300000191;533178.25;152633.25
3659;1684833;7.400000095;533178.75;152633.25
3660;1684834;6.5;533179.25;152633.25
3661;1684835;6.199999809;533179.75;152633.25
3662;1684836;5.199999809;533180.25;152633.25
3663;1684837;5.800000191;533181.25;152633.25
3664;1684838;6.5;533184.25;152633.25
3665;1684839;6.699999809;533184.75;152633.25
3666;1684840;7.599999905;533185.25;152633.25
3667;1684841;7.900000095;533185.75;152633.25
3668;1684842;7.400000095;533186.25;152633.25
3669;1684843;7.199999809;533186.75;152633.25
3670;1684844;7.199999809;533187.25;152633.25
3671;1684845;7.300000191;533187.75;152633.25
3672;1684846;7.400000095;533188.25;152633.25
3673;1684847;7.199999809;533188.75;152633.25
3674;1684848;10;533189.25;152633.25
3675;1684849;10.89999962;533189.75;152633.25
3676;1684850;10.60000038;533190.25;152633.25
3677;1684851;11.10000038;533190.75;152633.25
3678;1684852;9.199999809;533191.25;152633.25
3679;1684853;9.899999619;533191.75;152633.25
3680;1684854;5.199999809;533198.75;152633.25
3681;1684855;4.900000095;533199.25;152633.25
3682;1684856;5;533199.75;152633.25
3683;1684857;6.199999809;533200.25;152633.25
3684;1684858;10.60000038;533200.75;152633.25
3685;1684859;9.199999809;533201.25;152633.25
3686;1684860;9.300000191;533201.75;152633.25
3687;1684861;9.5;533202.25;152633.25
3688;1684862;9.800000191;533202.75;152633.25
3689;1684863;9.399999619;533203.25;152633.25
3690;1684864;9.399999619;533203.75;152633.25
3691;1684865;12.89999962;533204.25;152633.25
3692;1684866;11.89999962;533204.75;152633.25
3693;1684867;10.5;533205.25;152633.25
3694;1684868;11.89999962;533205.75;152633.25
3695;1684869;12.19999981;533206.25;152633.25
3696;1684870;12.80000019;533206.75;152633.25
3697;1684871;12.69999981;533207.25;152633.25
3698;1684872;13;533207.75;152633.25
3699;1684873;11.10000038;533208.25;152633.25
3700;1684874;11.69999981;533208.75;152633.25
3701;1684875;10;533209.25;152633.25
3702;1684876;9.5;533209.75;152633.25
3703;1684877;9.399999619;533210.25;152633.25
3704;1684878;5.699999809;533210.75;152633.25
3705;1684879;6;533211.25;152633.25
3706;1684880;7.699999809;533212.25;152633.25
3707;1684881;4.5;533212.75;152633.25
3708;1684882;5.900000095;533213.25;152633.25
3709;1684883;6.099999905;533213.75;152633.25
3710;1686092;3.299999952;533166.25;152632.75
3711;1686093;3.5;533166.75;152632.75
3712;1686094;3.799999952;533167.25;152632.75
3713;1686095;4.099999905;533167.75;152632.75
3714;1686096;4.800000191;533168.25;152632.75
3715;1686097;5.199999809;533168.75;152632.75
3716;1686098;4.900000095;533169.25;152632.75
3717;1686099;4.599999905;533169.75;152632.75
3718;1686100;4.699999809;533170.25;152632.75
3719;1686101;4.800000191;533170.75;152632.75
3720;1686102;4.800000191;533171.25;152632.75
3721;1686103;4.900000095;533171.75;152632.75
3722;1686104;5.400000095;533172.25;152632.75
3724;1686106;6.199999809;533174.75;152632.75
3725;1686107;6.099999905;533175.25;152632.75
3726;1686108;6.400000095;533175.75;152632.75
3727;1686109;6.400000095;533176.25;152632.75
3728;1686110;6.900000095;533176.75;152632.75
3729;1686111;7.300000191;533177.25;152632.75
3730;1686112;7.400000095;533177.75;152632.75
3731;1686113;7.300000191;533178.25;152632.75
3732;1686114;7.699999809;533178.75;152632.75
3733;1686115;5.900000095;533179.25;152632.75
3734;1686116;6.099999905;533179.75;152632.75
3735;1686117;6.5;533180.25;152632.75
3736;1686118;6.300000191;533180.75;152632.75
3737;1686119;5.699999809;533181.25;152632.75
3738;1686120;5;533181.75;152632.75
3739;1686121;6.5;533184.25;152632.75
3740;1686122;6.599999905;533184.75;152632.75
3741;1686123;5.900000095;533185.25;152632.75
3742;1686124;7.300000191;533185.75;152632.75
3743;1686125;7.599999905;533186.25;152632.75
3744;1686126;8;533186.75;152632.75
3745;1686127;7.800000191;533187.25;152632.75
3746;1686128;7.5;533187.75;152632.75
3747;1686129;7.199999809;533188.25;152632.75
3748;1686130;8.699999809;533188.75;152632.75
3749;1686131;8.5;533189.25;152632.75
3750;1686132;10.60000038;533189.75;152632.75
3751;1686133;11.60000038;533190.25;152632.75
3752;1686134;11.5;533190.75;152632.75
3753;1686135;10;533191.25;152632.75
3754;1686136;9.399999619;533191.75;152632.75
3755;1686137;9.199999809;533192.25;152632.75
3756;1686138;4.599999905;533199.25;152632.75
3757;1686139;4.900000095;533199.75;152632.75
3758;1686140;5.300000191;533200.25;152632.75
3759;1686141;5.800000191;533200.75;152632.75
3760;1686142;10.39999962;533201.25;152632.75
3761;1686143;9.800000191;533201.75;152632.75
3762;1686144;10.60000038;533202.25;152632.75
3763;1686145;10.5;533202.75;152632.75
3764;1686146;11.69999981;533203.25;152632.75
3765;1686147;12.39999962;533203.75;152632.75
3766;1686148;12.5;533204.25;152632.75
3767;1686149;13.5;533204.75;152632.75
3768;1686150;13.39999962;533205.25;152632.75
3769;1686151;13;533205.75;152632.75
3770;1686152;12.60000038;533206.25;152632.75
3771;1686153;12.89999962;533206.75;152632.75
3772;1686154;12.69999981;533207.25;152632.75
3773;1686155;10.19999981;533207.75;152632.75
3774;1686156;9.800000191;533208.25;152632.75
3775;1686157;12.69999981;533208.75;152632.75
3776;1686158;7.400000095;533209.25;152632.75
3777;1686159;8.899999619;533209.75;152632.75
3778;1686160;9.5;533210.25;152632.75
3779;1686161;10.60000038;533210.75;152632.75
3780;1686162;5.900000095;533211.25;152632.75
3781;1686163;4;533211.75;152632.75
3782;1686164;7.800000191;533212.25;152632.75
3783;1686165;7;533212.75;152632.75
3784;1686166;5.599999905;533213.25;152632.75
3785;1687372;3.5;533166.25;152632.25
3786;1687373;3.200000048;533166.75;152632.25
3787;1687374;4.199999809;533167.25;152632.25
3788;1687375;3.799999952;533167.75;152632.25
3789;1687376;4.5;533168.25;152632.25
3790;1687377;4.800000191;533168.75;152632.25
3791;1687378;4.900000095;533169.25;152632.25
3792;1687379;5.099999905;533169.75;152632.25
3793;1687380;5;533170.25;152632.25
3794;1687381;5.099999905;533170.75;152632.25
3795;1687382;5.199999809;533171.25;152632.25
3796;1687383;4.800000191;533171.75;152632.25
3797;1687384;4.800000191;533172.25;152632.25
3798;1687385;5.099999905;533172.75;152632.25
3799;1687386;3.700000048;533173.25;152632.25
3800;1687387;3.200000048;533173.75;152632.25
3801;1687388;6.099999905;533174.75;152632.25
3802;1687389;6.699999809;533175.25;152632.25
3803;1687390;7;533175.75;152632.25
3804;1687391;6.900000095;533176.25;152632.25
3805;1687392;6.699999809;533176.75;152632.25
3806;1687393;7.300000191;533177.25;152632.25
3807;1687394;7.400000095;533177.75;152632.25
3808;1687395;3.599999905;533178.25;152632.25
3809;1687396;7.400000095;533178.75;152632.25
3810;1687397;7.199999809;533179.25;152632.25
3811;1687398;7.199999809;533179.75;152632.25
3812;1687399;6.699999809;533180.25;152632.25
3813;1687400;6.699999809;533180.75;152632.25
3814;1687401;6.099999905;533181.25;152632.25
3815;1687402;6.5;533181.75;152632.25
3816;1687403;6.599999905;533182.25;152632.25
3817;1687404;6.099999905;533182.75;152632.25
3818;1687405;6.300000191;533183.25;152632.25
3819;1687406;5.800000191;533183.75;152632.25
3820;1687407;6.099999905;533184.25;152632.25
3821;1687408;6.5;533184.75;152632.25
3822;1687409;7.199999809;533185.25;152632.25
3823;1687410;6.699999809;533185.75;152632.25
3824;1687411;7.599999905;533186.25;152632.25
3825;1687412;7.900000095;533186.75;152632.25
3826;1687413;7.199999809;533187.25;152632.25
3827;1687414;7.900000095;533187.75;152632.25
3828;1687415;7.800000191;533188.25;152632.25
3829;1687416;6.300000191;533188.75;152632.25
3830;1687417;7.599999905;533189.25;152632.25
3831;1687418;7.699999809;533189.75;152632.25
3832;1687419;10.69999981;533190.25;152632.25
3833;1687420;12.10000038;533190.75;152632.25
3834;1687421;10.80000019;533191.25;152632.25
3835;1687422;9;533191.75;152632.25
3836;1687423;9.5;533192.25;152632.25
3837;1687424;10.30000019;533192.75;152632.25
3838;1687425;4.800000191;533199.25;152632.25
3839;1687426;5;533199.75;152632.25
3840;1687427;5.800000191;533200.25;152632.25
3841;1687428;6.300000191;533200.75;152632.25
3842;1687429;9.800000191;533201.25;152632.25
3843;1687430;10;533201.75;152632.25
3844;1687431;10.39999962;533202.25;152632.25
3845;1687432;11;533202.75;152632.25
3846;1687433;11.39999962;533203.25;152632.25
3847;1687434;12.60000038;533203.75;152632.25
3848;1687435;12.69999981;533204.25;152632.25
3849;1687436;7.5;533204.75;152632.25
3850;1687437;12.69999981;533205.25;152632.25
3851;1687438;12.89999962;533205.75;152632.25
3852;1687439;13.19999981;533206.25;152632.25
3853;1687440;13.19999981;533206.75;152632.25
3854;1687441;11.30000019;533207.25;152632.25
3855;1687442;11.80000019;533207.75;152632.25
3856;1687443;12.80000019;533208.25;152632.25
3857;1687444;12.60000038;533208.75;152632.25
3858;1687445;10.80000019;533209.25;152632.25
3859;1687446;7.199999809;533209.75;152632.25
3860;1687447;10.5;533210.25;152632.25
3861;1687448;11.10000038;533210.75;152632.25
3862;1687449;11.30000019;533211.25;152632.25
3863;1687450;5.199999809;533211.75;152632.25
3864;1687451;4.699999809;533212.25;152632.25
3865;1687452;6.900000095;533212.75;152632.25
3866;1687453;5.900000095;533213.75;152632.25
3867;1688665;4.300000191;533166.25;152631.75
3868;1688666;4;533166.75;152631.75
3869;1688667;3.900000095;533167.25;152631.75
3870;1688668;3.900000095;533167.75;152631.75
3871;1688669;3.900000095;533168.25;152631.75
3872;1688670;4.900000095;533168.75;152631.75
3873;1688671;4.800000191;533169.25;152631.75
3874;1688672;4.699999809;533169.75;152631.75
3875;1688673;5.400000095;533170.25;152631.75
3876;1688674;5;533170.75;152631.75
3877;1688675;4.900000095;533171.25;152631.75
3878;1688676;5.099999905;533171.75;152631.75
3879;1688677;5.400000095;533172.25;152631.75
3880;1688678;5.199999809;533172.75;152631.75
3881;1688679;4.800000191;533173.25;152631.75
3882;1688680;6.099999905;533174.25;152631.75
3883;1688681;6.199999809;533174.75;152631.75
3884;1688682;6.699999809;533175.25;152631.75
3885;1688683;6.5;533175.75;152631.75
3886;1688684;7.199999809;533176.25;152631.75
3887;1688685;6.800000191;533176.75;152631.75
3888;1688686;7.199999809;533177.25;152631.75
3889;1688687;6.800000191;533177.75;152631.75
3890;1688688;7.800000191;533178.75;152631.75
3891;1688689;7.699999809;533179.25;152631.75
3892;1688690;6.900000095;533179.75;152631.75
3893;1688691;7.599999905;533180.25;152631.75
3894;1688692;7.199999809;533180.75;152631.75
3895;1688693;6.5;533181.25;152631.75
3896;1688694;6.900000095;533181.75;152631.75
3897;1688695;6.800000191;533182.25;152631.75
3898;1688696;6.5;533183.75;152631.75
3899;1688697;6.300000191;533184.25;152631.75
3900;1688698;7.400000095;533184.75;152631.75
3901;1688699;7.099999905;533185.25;152631.75
3902;1688700;6.900000095;533185.75;152631.75
3903;1688701;6.900000095;533186.25;152631.75
3904;1688702;7.400000095;533186.75;152631.75
3905;1688703;6.300000191;533187.25;152631.75
3906;1688704;7.800000191;533187.75;152631.75
3907;1688705;7.699999809;533188.25;152631.75
3908;1688706;6.900000095;533188.75;152631.75
3909;1688707;7.300000191;533189.25;152631.75
3910;1688708;11.10000038;533189.75;152631.75
3911;1688709;11.30000019;533190.25;152631.75
3912;1688710;11.69999981;533190.75;152631.75
3913;1688711;11;533191.25;152631.75
3914;1688712;10.39999962;533191.75;152631.75
3915;1688713;11.19999981;533192.25;152631.75
3916;1688714;9;533192.75;152631.75
3917;1688715;9.100000381;533193.25;152631.75
3918;1688716;5.199999809;533200.25;152631.75
3919;1688717;6.699999809;533200.75;152631.75
3920;1688718;10.19999981;533201.25;152631.75
3921;1688719;10.10000038;533201.75;152631.75
3922;1688720;11.19999981;533202.25;152631.75
3923;1688721;11.69999981;533202.75;152631.75
3924;1688722;11.60000038;533203.25;152631.75
3925;1688723;11.30000019;533203.75;152631.75
3926;1688724;11.19999981;533204.25;152631.75
3927;1688725;11.89999962;533204.75;152631.75
3928;1688726;12.39999962;533205.25;152631.75
3929;1688727;13.10000038;533205.75;152631.75
3930;1688728;13.10000038;533206.25;152631.75
3931;1688729;12.5;533206.75;152631.75
3932;1688730;13.19999981;533207.25;152631.75
3933;1688731;12.39999962;533207.75;152631.75
3934;1688732;12.19999981;533208.25;152631.75
3935;1688733;12;533208.75;152631.75
3936;1688734;11.89999962;533209.25;152631.75
3937;1688735;11.39999962;533209.75;152631.75
3938;1688736;10.5;533210.25;152631.75
3939;1688737;10.69999981;533210.75;152631.75
3940;1688738;5.300000191;533211.25;152631.75
3941;1688739;5.5;533211.75;152631.75
3942;1688740;4.599999905;533212.25;152631.75
3943;1688741;5;533212.75;152631.75
3944;1688742;4.800000191;533213.25;152631.75
3945;1689958;3.900000095;533166.25;152631.25
3946;1689959;3.799999952;533166.75;152631.25
3947;1689960;4.099999905;533167.25;152631.25
3948;1689961;4;533167.75;152631.25
3949;1689962;4.699999809;533168.25;152631.25
3950;1689963;4.599999905;533168.75;152631.25
3951;1689964;4.5;533169.25;152631.25
3952;1689965;4.199999809;533169.75;152631.25
3953;1689966;3.700000048;533170.25;152631.25
3954;1689967;5.599999905;533170.75;152631.25
3955;1689968;5.199999809;533171.25;152631.25
3956;1689969;5;533171.75;152631.25
3957;1689970;5.099999905;533172.25;152631.25
3958;1689971;5;533172.75;152631.25
3959;1689972;4.199999809;533173.25;152631.25
3960;1689973;5;533173.75;152631.25
3961;1689974;5.900000095;533174.75;152631.25
3962;1689975;6.900000095;533175.25;152631.25
3963;1689976;7.199999809;533175.75;152631.25
3964;1689977;7.300000191;533176.25;152631.25
3965;1689978;7.199999809;533176.75;152631.25
3966;1689979;7.599999905;533177.25;152631.25
3967;1689980;7.599999905;533177.75;152631.25
3969;1689982;7.800000191;533178.75;152631.25
3970;1689983;7.5;533179.25;152631.25
3971;1689984;7.199999809;533179.75;152631.25
3972;1689985;7.199999809;533180.25;152631.25
3973;1689986;7.099999905;533180.75;152631.25
3974;1689987;6.199999809;533181.25;152631.25
3975;1689988;6.900000095;533181.75;152631.25
3976;1689989;6.800000191;533182.25;152631.25
3977;1689990;4.5;533182.75;152631.25
3978;1689991;6.300000191;533183.25;152631.25
3979;1689992;7;533183.75;152631.25
3980;1689993;6.300000191;533184.25;152631.25
3981;1689994;7.300000191;533184.75;152631.25
3982;1689995;7.099999905;533185.25;152631.25
3983;1689996;6.599999905;533185.75;152631.25
3984;1689997;7.300000191;533186.25;152631.25
3985;1689998;7;533186.75;152631.25
3986;1689999;8.100000381;533187.25;152631.25
3987;1690000;6.699999809;533188.25;152631.25
3988;1690001;7.199999809;533188.75;152631.25
3989;1690002;8.899999619;533189.25;152631.25
3990;1690003;11.5;533189.75;152631.25
3992;1690005;12.19999981;533190.75;152631.25
3993;1690006;12.39999962;533191.25;152631.25
3994;1690007;10.5;533191.75;152631.25
3995;1690008;5.099999905;533192.25;152631.25
3996;1690009;9.600000381;533192.75;152631.25
3997;1690010;8.100000381;533200.25;152631.25
3998;1690011;9;533200.75;152631.25
3999;1690012;10;533201.25;152631.25
4000;1690013;9.699999809;533201.75;152631.25
4001;1690014;10.69999981;533202.25;152631.25
4002;1690015;12.30000019;533202.75;152631.25
4003;1690016;12.30000019;533203.25;152631.25
4004;1690017;12.5;533203.75;152631.25
4005;1690018;12.80000019;533204.25;152631.25
4006;1690019;13.19999981;533204.75;152631.25
4007;1690020;12.30000019;533205.25;152631.25
4008;1690021;7.699999809;533205.75;152631.25
4009;1690022;12.39999962;533206.25;152631.25
4010;1690023;12.60000038;533206.75;152631.25
4011;1690024;12.80000019;533207.25;152631.25
4012;1690025;11.89999962;533207.75;152631.25
4013;1690026;12.60000038;533208.25;152631.25
4014;1690027;12.5;533208.75;152631.25
4015;1690028;11.30000019;533209.25;152631.25
4016;1690029;11.19999981;533209.75;152631.25
4017;1690030;7.800000191;533210.25;152631.25
4018;1690031;5.5;533210.75;152631.25
4019;1690032;5.300000191;533211.25;152631.25
4020;1690033;4.400000095;533211.75;152631.25
4021;1690034;4.699999809;533212.75;152631.25
4022;1691226;4.300000191;533166.25;152630.75
4023;1691227;4.099999905;533166.75;152630.75
4024;1691228;5.099999905;533167.25;152630.75
4025;1691229;4.599999905;533167.75;152630.75
4026;1691230;4.099999905;533168.25;152630.75
4027;1691231;4.599999905;533168.75;152630.75
4028;1691232;4.699999809;533169.25;152630.75
4029;1691233;6.199999809;533169.75;152630.75
4030;1691234;6.5;533170.25;152630.75
4031;1691235;5.599999905;533170.75;152630.75
4032;1691236;5.900000095;533171.25;152630.75
4033;1691237;6.099999905;533171.75;152630.75
4034;1691238;4.800000191;533172.25;152630.75
4035;1691239;6.300000191;533172.75;152630.75
4036;1691240;4;533173.25;152630.75
4037;1691241;6.199999809;533174.25;152630.75
4038;1691242;6;533174.75;152630.75
4039;1691243;6.699999809;533175.25;152630.75
4040;1691244;7.199999809;533175.75;152630.75
4041;1691245;7.300000191;533176.25;152630.75
4042;1691246;7.400000095;533176.75;152630.75
4043;1691247;7.400000095;533177.25;152630.75
4044;1691248;7.400000095;533177.75;152630.75
4045;1691249;6.800000191;533178.25;152630.75
4046;1691250;7.400000095;533178.75;152630.75
4047;1691251;7.5;533179.25;152630.75
4048;1691252;7.699999809;533179.75;152630.75
4049;1691253;8.199999809;533180.25;152630.75
4050;1691254;8.399999619;533180.75;152630.75
4051;1691255;8.5;533181.25;152630.75
4052;1691256;6.5;533181.75;152630.75
4053;1691257;6.599999905;533182.25;152630.75
4054;1691258;6.300000191;533182.75;152630.75
4055;1691259;6.599999905;533183.25;152630.75
4056;1691260;6.099999905;533183.75;152630.75
4057;1691261;6.099999905;533184.25;152630.75
4058;1691262;6.800000191;533184.75;152630.75
4059;1691263;7.300000191;533185.25;152630.75
4060;1691264;6.5;533185.75;152630.75
4061;1691265;7.800000191;533186.25;152630.75
4062;1691266;7.300000191;533186.75;152630.75
4063;1691267;7.900000095;533187.25;152630.75
4064;1691268;7.199999809;533187.75;152630.75
4065;1691269;7.199999809;533188.25;152630.75
4066;1691270;9.300000191;533188.75;152630.75
4067;1691271;10.19999981;533189.25;152630.75
4068;1691272;12.19999981;533190.25;152630.75
4069;1691273;9.800000191;533190.75;152630.75
4070;1691274;12;533191.25;152630.75
4071;1691275;11.89999962;533191.75;152630.75
4072;1691276;6.400000095;533192.25;152630.75
4073;1691277;9.300000191;533192.75;152630.75
4074;1691278;7.599999905;533193.25;152630.75
4075;1691279;7.800000191;533193.75;152630.75
4076;1691280;4.5;533194.25;152630.75
4077;1691281;5.300000191;533194.75;152630.75
4078;1691282;7.400000095;533199.75;152630.75
4079;1691283;7.800000191;533200.25;152630.75
4080;1691284;7.699999809;533200.75;152630.75
4081;1691285;9.899999619;533201.25;152630.75
4082;1691286;9.800000191;533201.75;152630.75
4083;1691287;11.39999962;533202.25;152630.75
4084;1691288;12.30000019;533202.75;152630.75
4085;1691289;12.5;533203.25;152630.75
4086;1691290;13.80000019;533203.75;152630.75
4087;1691291;13.80000019;533204.25;152630.75
4088;1691292;13.80000019;533204.75;152630.75
4089;1691293;12.10000038;533205.25;152630.75
4090;1691294;11.5;533205.75;152630.75
4091;1691295;12.80000019;533206.25;152630.75
4092;1691296;12.30000019;533206.75;152630.75
4093;1691297;12;533207.25;152630.75
4094;1691298;12.19999981;533207.75;152630.75
4095;1691299;12.19999981;533208.25;152630.75
4096;1691300;11.10000038;533208.75;152630.75
4097;1691301;10.89999962;533209.25;152630.75
4098;1691302;7.900000095;533209.75;152630.75
4099;1691303;11.60000038;533210.25;152630.75
4100;1691304;4.400000095;533210.75;152630.75
4101;1692458;4.099999905;533166.25;152630.25
4102;1692459;4.400000095;533166.75;152630.25
4103;1692460;4.800000191;533167.25;152630.25
4104;1692461;5.099999905;533167.75;152630.25
4105;1692462;4.900000095;533168.25;152630.25
4106;1692463;5.300000191;533168.75;152630.25
4107;1692464;4.5;533169.25;152630.25
4108;1692465;5.800000191;533169.75;152630.25
4109;1692466;6.099999905;533170.25;152630.25
4110;1692467;5.699999809;533170.75;152630.25
4111;1692468;6;533171.25;152630.25
4112;1692469;6.599999905;533171.75;152630.25
4113;1692470;6.300000191;533172.25;152630.25
4114;1692471;5.800000191;533172.75;152630.25
4115;1692472;5.300000191;533173.25;152630.25
4116;1692473;3.5;533173.75;152630.25
4117;1692474;3.5;533174.25;152630.25
4118;1692475;6.599999905;533175.25;152630.25
4119;1692476;7.599999905;533175.75;152630.25
4120;1692477;7.099999905;533176.25;152630.25
4121;1692478;7.900000095;533176.75;152630.25
4122;1692479;7.199999809;533177.25;152630.25
4123;1692480;7.199999809;533177.75;152630.25
4124;1692481;6.900000095;533178.25;152630.25
4125;1692482;8.5;533179.75;152630.25
4126;1692483;8;533180.25;152630.25
4127;1692484;8.600000381;533180.75;152630.25
4128;1692485;7.599999905;533181.25;152630.25
4129;1692486;6;533181.75;152630.25
4130;1692487;6.400000095;533182.25;152630.25
4131;1692488;6.400000095;533182.75;152630.25
4132;1692489;6.699999809;533183.25;152630.25
4133;1692490;6;533183.75;152630.25
4134;1692491;5.900000095;533184.25;152630.25
4135;1692492;7;533184.75;152630.25
4136;1692493;7.699999809;533185.25;152630.25
4137;1692494;7.099999905;533185.75;152630.25
4138;1692495;7.699999809;533186.25;152630.25
4139;1692496;7.099999905;533186.75;152630.25
4140;1692497;7.300000191;533187.25;152630.25
4141;1692498;5.800000191;533187.75;152630.25
4142;1692499;5.599999905;533188.25;152630.25
4143;1692500;10.39999962;533188.75;152630.25
4144;1692501;7.900000095;533189.25;152630.25
4145;1692502;10;533189.75;152630.25
4146;1692503;10.80000019;533190.25;152630.25
4147;1692504;10.10000038;533190.75;152630.25
4148;1692505;8.5;533191.25;152630.25
4149;1692506;7.300000191;533191.75;152630.25
4150;1692507;8;533192.25;152630.25
4151;1692508;8.5;533192.75;152630.25
4152;1692509;7.199999809;533193.25;152630.25
4153;1692510;6;533193.75;152630.25
4154;1692511;6.400000095;533194.25;152630.25
4155;1692512;5.800000191;533194.75;152630.25
4156;1692513;5.300000191;533195.25;152630.25
4157;1692514;6.699999809;533200.25;152630.25
4158;1692515;9.600000381;533201.25;152630.25
4159;1692516;9.699999809;533201.75;152630.25
4160;1692517;11.89999962;533202.25;152630.25
4161;1692518;11.69999981;533202.75;152630.25
4162;1692519;13.19999981;533203.25;152630.25
4163;1692520;13.80000019;533203.75;152630.25
4164;1692521;13.5;533204.25;152630.25
