OBJECTID,pointid,grid_code,POINT_X,POINT_Y
5498,3269780,16.5,532638.75,152016.75
5499,3269781,16.10000038,532639.25,152016.75
5500,3269782,16.10000038,532639.75,152016.75
5501,3269783,13.80000019,532640.25,152016.75
5502,3269784,14.10000038,532640.75,152016.75
5503,3269785,13.30000019,532641.25,152016.75
5504,3269786,11.89999962,532641.75,152016.75
5505,3269787,11.39999962,532642.25,152016.75
5506,3269788,16,532642.75,152016.75
5507,3269789,6,532643.25,152016.75
5508,3269790,14.10000038,532643.75,152016.75
5509,3269791,5.199999809,532644.25,152016.75
5510,3269792,15.10000038,532644.75,152016.75
5511,3269793,16.39999962,532646.25,152016.75
5512,3269794,13.5,532646.75,152016.75
5513,3269795,12.60000038,532647.25,152016.75
5514,3269796,12.39999962,532647.75,152016.75
5515,3269797,14.69999981,532648.25,152016.75
5516,3269798,10.10000038,532648.75,152016.75
5517,3269799,12.39999962,532649.25,152016.75
5518,3269800,10.89999962,532649.75,152016.75
5519,3269801,12.10000038,532650.25,152016.75
5520,3269802,12.19999981,532650.75,152016.75
5521,3269803,9.300000191,532651.75,152016.75
5522,3269804,10,532652.25,152016.75
5523,3269805,9.5,532652.75,152016.75
5524,3269806,9.5,532653.25,152016.75
5525,3269807,8.800000191,532653.75,152016.75
5526,3269808,16.60000038,532654.25,152016.75
5527,3269809,9.800000191,532654.75,152016.75
5528,3269810,17.70000076,532655.25,152016.75
5529,3269811,17.10000038,532655.75,152016.75
5530,3269812,16.5,532656.25,152016.75
5531,3269813,16.89999962,532656.75,152016.75
5532,3269814,10.80000019,532657.25,152016.75
5533,3269815,15,532658.25,152016.75
5534,3269816,16.89999962,532659.25,152016.75
5535,3269817,17.10000038,532659.75,152016.75
5536,3269818,16.20000076,532660.25,152016.75
5537,3269819,15.10000038,532660.75,152016.75
5538,3269820,14.80000019,532661.25,152016.75
5539,3269821,5.099999905,532662.25,152016.75
5540,3269822,13.39999962,532662.75,152016.75
5541,3269823,13.19999981,532663.25,152016.75
5542,3269824,11.10000038,532663.75,152016.75
5543,3269825,12.39999962,532664.25,152016.75
5544,3269826,13.30000019,532664.75,152016.75
5545,3269827,14.30000019,532665.25,152016.75
5546,3269828,14.60000038,532665.75,152016.75
5547,3269829,13.69999981,532666.25,152016.75
5548,3269830,15.30000019,532666.75,152016.75
5549,3269831,14,532667.25,152016.75
5550,3269832,13.89999962,532667.75,152016.75
5551,3269833,13.30000019,532668.25,152016.75
5552,3269834,16.29999924,532669.75,152016.75
5553,3269835,14.89999962,532670.25,152016.75
5554,3269836,14.80000019,532670.75,152016.75
5555,3269837,15.89999962,532671.25,152016.75
5556,3269838,16.89999962,532671.75,152016.75
5557,3269839,16.70000076,532672.25,152016.75
5558,3269840,17.10000038,532672.75,152016.75
5559,3269841,17.20000076,532673.25,152016.75
5560,3269842,17,532673.75,152016.75
5561,3269843,16.70000076,532674.25,152016.75
5562,3269844,16.39999962,532674.75,152016.75
5563,3269845,16.79999924,532675.25,152016.75
5564,3269846,11.69999981,532675.75,152016.75
5565,3269847,11.89999962,532676.25,152016.75
5566,3269848,13,532676.75,152016.75
5567,3269849,11.89999962,532677.25,152016.75
5568,3269850,13.39999962,532677.75,152016.75
5569,3269851,8.199999809,532678.25,152016.75
5570,3269852,15.19999981,532678.75,152016.75
5571,3269853,16.60000038,532679.25,152016.75
5572,3269854,15.30000019,532679.75,152016.75
5573,3269855,15,532680.25,152016.75
5574,3269856,16,532680.75,152016.75
5575,3269857,13.5,532681.25,152016.75
5576,3269858,14.19999981,532681.75,152016.75
5577,3269859,14.69999981,532682.25,152016.75
5578,3269860,8.399999619,532682.75,152016.75
5579,3269861,13.89999962,532683.25,152016.75
5580,3269862,14.19999981,532683.75,152016.75
5581,3269863,13.89999962,532684.25,152016.75
5582,3269864,12.10000038,532685.25,152016.75
5583,3269865,15.19999981,532686.25,152016.75
5584,3269866,15.60000038,532686.75,152016.75
5585,3269867,15.89999962,532687.25,152016.75
5586,3269868,16.5,532687.75,152016.75
5587,3269869,16.60000038,532688.25,152016.75
5588,3269870,14.89999962,532688.75,152016.75
5589,3269871,14.5,532689.25,152016.75
5590,3269872,13.30000019,532689.75,152016.75
5591,3269873,11.39999962,532690.25,152016.75
5592,3269874,14.89999962,532690.75,152016.75
5593,3269875,14.69999981,532691.25,152016.75
5594,3269876,14.69999981,532691.75,152016.75
5595,3269877,15.10000038,532692.25,152016.75
5596,3269878,14.80000019,532692.75,152016.75
5597,3269879,14.89999962,532693.25,152016.75
5598,3269880,15.5,532693.75,152016.75
5599,3269881,14.5,532694.25,152016.75
5600,3269882,15.30000019,532694.75,152016.75
5601,3269883,12.80000019,532695.25,152016.75
5602,3269884,14.89999962,532695.75,152016.75
5603,3269885,15.60000038,532696.25,152016.75
5604,3269886,15,532696.75,152016.75
5605,3269887,14.89999962,532697.25,152016.75
5606,3269888,14.60000038,532697.75,152016.75
5607,3269889,14,532698.25,152016.75
5608,3269890,11.60000038,532698.75,152016.75
5609,3269891,11.80000019,532699.25,152016.75
5610,3269892,11.60000038,532699.75,152016.75
5611,3269893,9.100000381,532700.25,152016.75
5612,3269894,8.600000381,532700.75,152016.75
5613,3270550,6.199999809,532599.75,152016.25
5614,3270551,6.5,532600.25,152016.25
5615,3270552,7.400000095,532600.75,152016.25
5616,3270553,7,532601.25,152016.25
5617,3270554,6.400000095,532601.75,152016.25
5618,3270555,7.599999905,532602.25,152016.25
5619,3270556,8,532602.75,152016.25
5620,3270557,8.5,532603.25,152016.25
5621,3270558,9.399999619,532603.75,152016.25
5622,3270559,9.699999809,532604.25,152016.25
5623,3270560,9.199999809,532604.75,152016.25
5624,3270561,8.899999619,532605.25,152016.25
5625,3270562,7.800000191,532605.75,152016.25
5626,3270563,5.199999809,532606.25,152016.25
5627,3270564,9.399999619,532606.75,152016.25
5628,3270565,11.89999962,532607.25,152016.25
5629,3270566,12.60000038,532607.75,152016.25
5630,3270567,13.30000019,532608.25,152016.25
5631,3270568,13.30000019,532608.75,152016.25
5632,3270569,13.69999981,532609.25,152016.25
5633,3270570,14.10000038,532609.75,152016.25
5634,3270571,14.19999981,532610.25,152016.25
5635,3270572,13.60000038,532610.75,152016.25
5636,3270573,13.39999962,532611.25,152016.25
5637,3270574,14.30000019,532611.75,152016.25
5638,3270575,11.5,532612.25,152016.25
5639,3270576,12.30000019,532613.25,152016.25
5640,3270577,10.39999962,532613.75,152016.25
5641,3270578,15,532614.25,152016.25
5642,3270579,15.60000038,532614.75,152016.25
5643,3270580,13.69999981,532615.25,152016.25
5644,3270581,15,532615.75,152016.25
5645,3270582,10.80000019,532616.25,152016.25
5646,3270583,14.30000019,532616.75,152016.25
5647,3270584,14.89999962,532617.25,152016.25
5648,3270585,13.5,532617.75,152016.25
5649,3270586,15.80000019,532618.25,152016.25
5650,3270587,15.60000038,532618.75,152016.25
5651,3270588,15.5,532619.25,152016.25
5652,3270589,14.89999962,532619.75,152016.25
5653,3270590,15.10000038,532620.25,152016.25
5654,3270591,14.80000019,532620.75,152016.25
5655,3270592,14.39999962,532621.25,152016.25
5656,3270593,14.69999981,532621.75,152016.25
5657,3270594,15.19999981,532622.25,152016.25
5658,3270595,15.30000019,532622.75,152016.25
5659,3270596,12.89999962,532623.25,152016.25
5660,3270597,14.60000038,532623.75,152016.25
5661,3270598,14.89999962,532624.25,152016.25
5662,3270599,14.80000019,532624.75,152016.25
5663,3270600,15.89999962,532625.25,152016.25
5664,3270601,12.10000038,532626.25,152016.25
5665,3270602,16.39999962,532626.75,152016.25
5666,3270603,11.80000019,532627.25,152016.25
5667,3270604,9,532627.75,152016.25
5668,3270605,16.60000038,532628.25,152016.25
5669,3270606,13.80000019,532628.75,152016.25
5670,3270607,14.30000019,532629.25,152016.25
5671,3270608,14.89999962,532629.75,152016.25
5672,3270609,13.89999962,532630.25,152016.25
5673,3270610,15.30000019,532630.75,152016.25
5674,3270611,12.69999981,532631.25,152016.25
5675,3270612,13.5,532631.75,152016.25
5676,3270613,11.89999962,532632.25,152016.25
5677,3270614,13,532632.75,152016.25
5678,3270615,13.60000038,532633.25,152016.25
5679,3270616,14,532633.75,152016.25
5680,3270617,12.69999981,532635.75,152016.25
5681,3270618,16.5,532636.25,152016.25
5682,3270619,15.19999981,532636.75,152016.25
5683,3270620,16.5,532637.25,152016.25
5684,3270621,16.39999962,532637.75,152016.25
5685,3270622,17,532638.25,152016.25
5686,3270623,16.60000038,532638.75,152016.25
5687,3270624,16.10000038,532639.25,152016.25
5688,3270625,15.69999981,532639.75,152016.25
5689,3270626,13.30000019,532640.25,152016.25
5690,3270627,13.10000038,532640.75,152016.25
5691,3270628,14.30000019,532641.25,152016.25
5692,3270629,15.10000038,532642.75,152016.25
5693,3270630,15,532643.25,152016.25
5694,3270631,14,532643.75,152016.25
5695,3270632,15.5,532644.25,152016.25
5696,3270633,15.69999981,532644.75,152016.25
5697,3270634,14.89999962,532645.25,152016.25
5698,3270635,16.39999962,532645.75,152016.25
5699,3270636,16.79999924,532646.25,152016.25
5700,3270637,12.5,532646.75,152016.25
5701,3270638,8.600000381,532647.25,152016.25
5703,3270640,10.30000019,532648.25,152016.25
5704,3270641,12.39999962,532649.25,152016.25
5705,3270642,12,532649.75,152016.25
5706,3270643,16.60000038,532650.25,152016.25
5707,3270644,16.39999962,532650.75,152016.25
5708,3270645,16.79999924,532651.25,152016.25
5709,3270646,16.89999962,532651.75,152016.25
5710,3270647,9.899999619,532652.25,152016.25
5711,3270648,16.10000038,532652.75,152016.25
5712,3270649,14.69999981,532653.25,152016.25
5713,3270650,9.100000381,532653.75,152016.25
5714,3270651,7.900000095,532654.25,152016.25
5715,3270652,15.30000019,532654.75,152016.25
5716,3270653,15.30000019,532655.25,152016.25
5717,3270654,17.79999924,532655.75,152016.25
5718,3270655,13,532656.25,152016.25
5719,3270656,13.69999981,532656.75,152016.25
5720,3270657,10.69999981,532657.25,152016.25
5721,3270658,9.399999619,532657.75,152016.25
5722,3270659,16.89999962,532658.75,152016.25
5723,3270660,16.89999962,532659.25,152016.25
5724,3270661,15.30000019,532659.75,152016.25
5725,3270662,6.5,532660.25,152016.25
5726,3270663,14.89999962,532660.75,152016.25
5727,3270664,13.5,532662.25,152016.25
5728,3270665,4.099999905,532662.75,152016.25
5729,3270666,12.60000038,532663.25,152016.25
5730,3270667,9.100000381,532664.25,152016.25
5731,3270668,14.69999981,532664.75,152016.25
5732,3270669,15.69999981,532665.75,152016.25
5733,3270670,16,532666.25,152016.25
5734,3270671,15.60000038,532666.75,152016.25
5735,3270672,14.89999962,532667.25,152016.25
5736,3270673,13.19999981,532667.75,152016.25
5737,3270674,13.89999962,532668.25,152016.25
5738,3270675,16.39999962,532668.75,152016.25
5739,3270676,16.39999962,532669.25,152016.25
5740,3270677,15.60000038,532669.75,152016.25
5741,3270678,16.10000038,532670.25,152016.25
5742,3270679,15,532670.75,152016.25
5743,3270680,16.89999962,532671.25,152016.25
5744,3270681,16.10000038,532671.75,152016.25
5745,3270682,17.39999962,532672.25,152016.25
5746,3270683,17.20000076,532672.75,152016.25
5747,3270684,17.5,532673.25,152016.25
5748,3270685,16.89999962,532673.75,152016.25
5749,3270686,16.89999962,532674.25,152016.25
5750,3270687,16.89999962,532674.75,152016.25
5751,3270688,17.10000038,532675.25,152016.25
5752,3270689,12,532675.75,152016.25
5753,3270690,12.10000038,532676.25,152016.25
5754,3270691,7.199999809,532676.75,152016.25
5755,3270692,11.60000038,532677.25,152016.25
5756,3270693,12.69999981,532677.75,152016.25
5757,3270694,7.199999809,532678.25,152016.25
5758,3270695,15.30000019,532678.75,152016.25
5759,3270696,16.20000076,532679.25,152016.25
5760,3270697,16.39999962,532679.75,152016.25
5761,3270698,16,532680.25,152016.25
5762,3270699,13.30000019,532680.75,152016.25
5763,3270700,6.800000191,532681.25,152016.25
5764,3270701,15.80000019,532681.75,152016.25
5765,3270702,13.80000019,532682.25,152016.25
5766,3270703,13.80000019,532683.25,152016.25
5767,3270704,12,532683.75,152016.25
5768,3270705,14.5,532684.25,152016.25
5769,3270706,14.10000038,532684.75,152016.25
5770,3270707,12.80000019,532685.25,152016.25
5771,3270708,14.89999962,532685.75,152016.25
5772,3270709,15.5,532686.25,152016.25
5773,3270710,14.60000038,532686.75,152016.25
5774,3270711,16.60000038,532687.25,152016.25
5775,3270712,15.89999962,532687.75,152016.25
5776,3270713,16,532688.25,152016.25
5777,3270714,15.89999962,532688.75,152016.25
5778,3270715,14.19999981,532689.25,152016.25
5779,3270716,11.10000038,532689.75,152016.25
5780,3270717,12,532690.25,152016.25
5781,3270718,12.19999981,532691.25,152016.25
5782,3270719,15.10000038,532691.75,152016.25
5783,3270720,10.30000019,532692.25,152016.25
5784,3270721,14.69999981,532692.75,152016.25
5785,3270722,14.69999981,532693.25,152016.25
5786,3270723,14.60000038,532693.75,152016.25
5787,3270724,14.69999981,532694.25,152016.25
5788,3270725,14.89999962,532694.75,152016.25
5789,3270726,15.10000038,532695.25,152016.25
5790,3270727,15.69999981,532695.75,152016.25
5791,3270728,15.89999962,532696.25,152016.25
5792,3270729,15.10000038,532696.75,152016.25
5793,3270730,14.89999962,532697.25,152016.25
5794,3270731,14.19999981,532697.75,152016.25
5795,3270732,13.39999962,532698.25,152016.25
5796,3270733,12.39999962,532698.75,152016.25
5797,3270734,12.39999962,532699.25,152016.25
5798,3270735,8.600000381,532700.25,152016.25
5799,3270736,8.800000191,532700.75,152016.25
5800,3270737,8.699999809,532701.25,152016.25
5801,3270738,8.399999619,532701.75,152016.25
5802,3271356,5.800000191,532599.25,152015.75
5803,3271357,6.300000191,532599.75,152015.75
5804,3271358,6.900000095,532600.25,152015.75
5805,3271359,7.400000095,532600.75,152015.75
5806,3271360,7.400000095,532601.25,152015.75
5807,3271361,7.099999905,532601.75,152015.75
5808,3271362,7.599999905,532602.25,152015.75
5809,3271363,8.5,532602.75,152015.75
5810,3271364,8.800000191,532603.25,152015.75
5811,3271365,9.300000191,532603.75,152015.75
5812,3271366,9.5,532604.25,152015.75
5813,3271367,8.699999809,532605.25,152015.75
5814,3271368,10.69999981,532606.25,152015.75
5815,3271369,10.60000038,532606.75,152015.75
5816,3271370,12.30000019,532607.25,152015.75
5817,3271371,12.10000038,532607.75,152015.75
5818,3271372,13.10000038,532608.25,152015.75
5819,3271373,13.30000019,532608.75,152015.75
5820,3271374,13.60000038,532609.25,152015.75
5821,3271375,13.5,532609.75,152015.75
5822,3271376,13.39999962,532610.25,152015.75
5823,3271377,13.30000019,532610.75,152015.75
5824,3271378,12.89999962,532611.25,152015.75
5825,3271379,14.80000019,532611.75,152015.75
5826,3271380,14.30000019,532612.25,152015.75
5827,3271381,14.89999962,532612.75,152015.75
5828,3271382,14.60000038,532613.25,152015.75
5829,3271383,15.89999962,532613.75,152015.75
5830,3271384,12.30000019,532614.25,152015.75
5831,3271385,14.89999962,532614.75,152015.75
5832,3271386,14.60000038,532615.25,152015.75
5833,3271387,9.5,532615.75,152015.75
5834,3271388,10.39999962,532616.25,152015.75
5835,3271389,10.60000038,532616.75,152015.75
5836,3271390,16.29999924,532617.25,152015.75
5837,3271391,15.80000019,532617.75,152015.75
5838,3271392,16,532618.25,152015.75
5839,3271393,16.10000038,532618.75,152015.75
5840,3271394,16.29999924,532619.25,152015.75
5841,3271395,15.69999981,532619.75,152015.75
5842,3271396,15.19999981,532620.25,152015.75
5843,3271397,14.5,532620.75,152015.75
5844,3271398,14.60000038,532621.25,152015.75
5845,3271399,15.60000038,532621.75,152015.75
5846,3271400,15.69999981,532622.25,152015.75
5847,3271401,14.80000019,532622.75,152015.75
5848,3271402,14.69999981,532623.25,152015.75
5849,3271403,14.60000038,532623.75,152015.75
5850,3271404,14.19999981,532624.75,152015.75
5851,3271405,14,532625.75,152015.75
5852,3271406,15.60000038,532626.25,152015.75
5853,3271407,15.69999981,532626.75,152015.75
5854,3271408,16,532627.25,152015.75
5855,3271409,10.39999962,532627.75,152015.75
5856,3271410,11.80000019,532628.25,152015.75
5857,3271411,13.19999981,532628.75,152015.75
5858,3271412,15,532629.25,152015.75
5859,3271413,14.30000019,532629.75,152015.75
5860,3271414,13.69999981,532630.25,152015.75
5861,3271415,15.19999981,532630.75,152015.75
5862,3271416,14.89999962,532631.75,152015.75
5863,3271417,13.60000038,532632.25,152015.75
5864,3271418,13.89999962,532632.75,152015.75
5865,3271419,13.39999962,532633.25,152015.75
5866,3271420,12.80000019,532634.25,152015.75
5867,3271421,7.900000095,532634.75,152015.75
5868,3271422,17.10000038,532635.25,152015.75
5869,3271423,16.70000076,532635.75,152015.75
5870,3271424,16.29999924,532636.25,152015.75
5871,3271425,15.10000038,532636.75,152015.75
5872,3271426,13.10000038,532637.25,152015.75
5873,3271427,16.5,532637.75,152015.75
5874,3271428,16.70000076,532638.25,152015.75
5875,3271429,16.10000038,532638.75,152015.75
5876,3271430,15.89999962,532639.25,152015.75
5877,3271431,13.80000019,532640.25,152015.75
5878,3271432,12.19999981,532640.75,152015.75
5879,3271433,14,532641.75,152015.75
5880,3271434,14.80000019,532642.75,152015.75
5881,3271435,12.69999981,532643.25,152015.75
5882,3271436,11.60000038,532643.75,152015.75
5883,3271437,15.60000038,532644.25,152015.75
5884,3271438,15.60000038,532644.75,152015.75
5885,3271439,15.19999981,532645.25,152015.75
5886,3271440,16,532645.75,152015.75
5887,3271441,17.10000038,532646.25,152015.75
5888,3271442,15.30000019,532647.25,152015.75
5889,3271443,11.39999962,532648.25,152015.75
5890,3271444,12.30000019,532648.75,152015.75
5891,3271445,12.30000019,532649.25,152015.75
5892,3271446,12.60000038,532649.75,152015.75
5893,3271447,16.60000038,532650.25,152015.75
5894,3271448,16.5,532650.75,152015.75
5895,3271449,16.89999962,532651.25,152015.75
5896,3271450,17.10000038,532651.75,152015.75
5897,3271451,14,532652.25,152015.75
5898,3271452,15.39999962,532652.75,152015.75
5899,3271453,14.10000038,532653.25,152015.75
5900,3271454,7.599999905,532653.75,152015.75
5901,3271455,7.800000191,532654.25,152015.75
5902,3271456,12.60000038,532654.75,152015.75
5903,3271457,17.60000038,532655.75,152015.75
5904,3271458,17.29999924,532656.25,152015.75
5905,3271459,15.5,532656.75,152015.75
5906,3271460,16.29999924,532657.25,152015.75
5907,3271461,6.800000191,532657.75,152015.75
5908,3271462,14.39999962,532658.75,152015.75
5909,3271463,16.79999924,532659.25,152015.75
5910,3271464,15.80000019,532659.75,152015.75
5911,3271465,15.30000019,532660.25,152015.75
5912,3271466,14,532662.25,152015.75
5913,3271467,13.30000019,532662.75,152015.75
5914,3271468,12,532663.25,152015.75
5915,3271469,14.10000038,532663.75,152015.75
5916,3271470,6.900000095,532664.25,152015.75
5917,3271471,15.80000019,532664.75,152015.75
5918,3271472,15.10000038,532665.25,152015.75
5919,3271473,14.30000019,532666.25,152015.75
5920,3271474,15,532667.25,152015.75
5921,3271475,15.39999962,532667.75,152015.75
5922,3271476,15.5,532669.75,152015.75
5923,3271477,12.5,532670.25,152015.75
5924,3271478,16.39999962,532670.75,152015.75
5925,3271479,14.39999962,532671.25,152015.75
5926,3271480,16.70000076,532671.75,152015.75
5927,3271481,17.79999924,532672.25,152015.75
5928,3271482,17.89999962,532672.75,152015.75
5929,3271483,17.29999924,532673.25,152015.75
5930,3271484,17.60000038,532673.75,152015.75
5931,3271485,16.70000076,532674.25,152015.75
5932,3271486,17,532674.75,152015.75
5933,3271487,16.89999962,532675.25,152015.75
5934,3271488,17.20000076,532675.75,152015.75
5935,3271489,6.5,532676.25,152015.75
5936,3271490,14.80000019,532676.75,152015.75
5937,3271491,15.80000019,532677.25,152015.75
5938,3271492,9.899999619,532677.75,152015.75
5939,3271493,6.099999905,532678.25,152015.75
5940,3271494,15.69999981,532678.75,152015.75
5941,3271495,16.5,532679.25,152015.75
5942,3271496,16,532679.75,152015.75
5943,3271497,12.60000038,532680.25,152015.75
5944,3271498,16.39999962,532680.75,152015.75
5945,3271499,16.10000038,532681.25,152015.75
5946,3271500,16.29999924,532681.75,152015.75
5947,3271501,16.10000038,532682.25,152015.75
5948,3271502,13.60000038,532682.75,152015.75
5949,3271503,11.39999962,532683.25,152015.75
5950,3271504,14.89999962,532683.75,152015.75
5951,3271505,15,532684.25,152015.75
5952,3271506,4.5,532684.75,152015.75
5953,3271507,12.10000038,532685.25,152015.75
5954,3271508,14,532685.75,152015.75
5955,3271509,14.69999981,532686.25,152015.75
5956,3271510,15.19999981,532686.75,152015.75
5957,3271511,15.5,532687.25,152015.75
5958,3271512,10.69999981,532687.75,152015.75
5959,3271513,15.10000038,532688.25,152015.75
5960,3271514,14.89999962,532688.75,152015.75
5961,3271515,14.30000019,532689.75,152015.75
5962,3271516,9.800000191,532690.25,152015.75
5963,3271517,8.199999809,532691.25,152015.75
5964,3271518,15.69999981,532691.75,152015.75
5965,3271519,11.19999981,532692.25,152015.75
5966,3271520,9.399999619,532692.75,152015.75
5967,3271521,14.30000019,532693.25,152015.75
5968,3271522,14.5,532693.75,152015.75
5969,3271523,14.30000019,532694.25,152015.75
5970,3271524,15.5,532694.75,152015.75
5971,3271525,9.699999809,532695.25,152015.75
5972,3271526,14.10000038,532695.75,152015.75
5973,3271527,15.60000038,532696.25,152015.75
5974,3271528,14.80000019,532696.75,152015.75
5975,3271529,15.19999981,532697.25,152015.75
5976,3271530,6.199999809,532697.75,152015.75
5977,3271531,13.39999962,532698.25,152015.75
5978,3271532,13.69999981,532698.75,152015.75
5979,3271533,12.80000019,532699.25,152015.75
5980,3271534,13.60000038,532699.75,152015.75
5981,3271535,8.5,532701.25,152015.75
5982,3271536,8.600000381,532701.75,152015.75
5983,3272156,4.5,532599.75,152015.25
5984,3272157,7,532600.25,152015.25
5985,3272158,7,532600.75,152015.25
5986,3272159,7.199999809,532601.25,152015.25
5987,3272160,7.5,532601.75,152015.25
5988,3272161,7.599999905,532602.25,152015.25
5989,3272162,8,532602.75,152015.25
5990,3272163,8.100000381,532603.25,152015.25
5991,3272164,8.399999619,532603.75,152015.25
5992,3272165,9.399999619,532604.25,152015.25
5993,3272166,9.899999619,532604.75,152015.25
5994,3272167,6.5,532605.25,152015.25
5995,3272168,5.099999905,532605.75,152015.25
5996,3272169,13.30000019,532606.25,152015.25
5997,3272170,10.5,532606.75,152015.25
5998,3272171,10.80000019,532607.25,152015.25
5999,3272172,12.19999981,532607.75,152015.25
6000,3272173,12.5,532608.25,152015.25
6001,3272174,12.69999981,532608.75,152015.25
6002,3272175,12.89999962,532609.25,152015.25
6003,3272176,13.30000019,532609.75,152015.25
6004,3272177,13.19999981,532610.25,152015.25
6005,3272178,13.19999981,532610.75,152015.25
6006,3272179,12.80000019,532611.25,152015.25
6007,3272180,13.69999981,532611.75,152015.25
6008,3272181,15.19999981,532612.25,152015.25
6009,3272182,15.10000038,532612.75,152015.25
6010,3272183,14.69999981,532613.25,152015.25
6011,3272184,15.60000038,532613.75,152015.25
6012,3272185,14.60000038,532614.25,152015.25
6013,3272186,15.19999981,532614.75,152015.25
6014,3272187,15.19999981,532615.25,152015.25
6015,3272188,15.39999962,532615.75,152015.25
6016,3272189,14.69999981,532616.25,152015.25
6017,3272190,15.69999981,532616.75,152015.25
6018,3272191,15.89999962,532617.25,152015.25
6019,3272192,15.5,532617.75,152015.25
6020,3272193,15.80000019,532618.25,152015.25
6021,3272194,15.89999962,532618.75,152015.25
6022,3272195,16.79999924,532619.25,152015.25
6023,3272196,15.69999981,532619.75,152015.25
6024,3272197,15.80000019,532620.25,152015.25
6025,3272198,14.39999962,532620.75,152015.25
6026,3272199,14.5,532621.25,152015.25
6027,3272200,15.89999962,532621.75,152015.25
6028,3272201,16.5,532622.25,152015.25
6029,3272202,16.20000076,532622.75,152015.25
6030,3272203,14.5,532623.25,152015.25
6031,3272204,15.69999981,532623.75,152015.25
6032,3272205,14.60000038,532624.25,152015.25
6033,3272206,8.600000381,532624.75,152015.25
6034,3272207,12.19999981,532625.25,152015.25
6035,3272208,14.10000038,532626.25,152015.25
6036,3272209,12.10000038,532626.75,152015.25
6037,3272210,12,532627.25,152015.25
6038,3272211,9.699999809,532627.75,152015.25
6039,3272212,10.19999981,532628.25,152015.25
6040,3272213,15.60000038,532628.75,152015.25
6041,3272214,11.10000038,532629.25,152015.25
6042,3272215,15.19999981,532629.75,152015.25
6043,3272216,10.80000019,532630.25,152015.25
6044,3272217,15.19999981,532630.75,152015.25
6045,3272218,14.80000019,532631.25,152015.25
6046,3272219,15.5,532631.75,152015.25
6047,3272220,13.80000019,532632.25,152015.25
6048,3272221,11.89999962,532632.75,152015.25
6049,3272222,15.89999962,532633.25,152015.25
6050,3272223,9,532633.75,152015.25
6051,3272224,7.099999905,532634.75,152015.25
6052,3272225,9.899999619,532635.25,152015.25
6053,3272226,16.29999924,532635.75,152015.25
6054,3272227,14.80000019,532636.25,152015.25
6055,3272228,16,532636.75,152015.25
6056,3272229,11.10000038,532638.25,152015.25
6057,3272230,15.19999981,532638.75,152015.25
6058,3272231,15.10000038,532639.25,152015.25
6059,3272232,11.5,532640.25,152015.25
6060,3272233,14.39999962,532641.75,152015.25
6061,3272234,14.60000038,532642.25,152015.25
6062,3272235,13.60000038,532642.75,152015.25
6063,3272236,12.80000019,532643.25,152015.25
6064,3272237,12,532643.75,152015.25
6065,3272238,15.30000019,532644.25,152015.25
6066,3272239,16.39999962,532644.75,152015.25
6067,3272240,16.20000076,532645.25,152015.25
6068,3272241,15.80000019,532645.75,152015.25
6069,3272242,16.10000038,532646.25,152015.25
6070,3272243,17.29999924,532646.75,152015.25
6071,3272244,16.79999924,532647.25,152015.25
6072,3272245,15.19999981,532647.75,152015.25
6073,3272246,11.60000038,532648.25,152015.25
6074,3272247,12,532648.75,152015.25
6075,3272248,12.19999981,532649.25,152015.25
6076,3272249,12.60000038,532649.75,152015.25
6077,3272250,16.5,532650.25,152015.25
6078,3272251,17,532650.75,152015.25
6079,3272252,17,532651.25,152015.25
6080,3272253,17.10000038,532651.75,152015.25
6081,3272254,16.79999924,532652.25,152015.25
6082,3272255,16.20000076,532652.75,152015.25
6083,3272256,16.5,532653.25,152015.25
6084,3272257,4.300000191,532653.75,152015.25
6085,3272258,16.79999924,532654.25,152015.25
6086,3272259,11,532655.25,152015.25
6087,3272260,13.60000038,532655.75,152015.25
6088,3272261,14.69999981,532656.25,152015.25
6089,3272262,17.60000038,532656.75,152015.25
6090,3272263,15.89999962,532657.25,152015.25
6091,3272264,15,532657.75,152015.25
6092,3272265,14.89999962,532658.25,152015.25
6093,3272266,15.30000019,532658.75,152015.25
6094,3272267,14,532659.25,152015.25
6095,3272268,11.89999962,532659.75,152015.25
6096,3272269,12.39999962,532660.25,152015.25
6097,3272270,13.89999962,532661.75,152015.25
6098,3272271,13.69999981,532662.25,152015.25
6099,3272272,14.19999981,532662.75,152015.25
6100,3272273,10.39999962,532663.25,152015.25
6101,3272274,14.69999981,532664.25,152015.25
6102,3272275,15.60000038,532664.75,152015.25
6103,3272276,15.60000038,532665.25,152015.25
6104,3272277,15.60000038,532665.75,152015.25
6105,3272278,15.39999962,532666.25,152015.25
6106,3272279,15.5,532666.75,152015.25
6107,3272280,14.5,532667.25,152015.25
6108,3272281,11.80000019,532667.75,152015.25
6109,3272282,11.80000019,532668.25,152015.25
6110,3272283,16.60000038,532668.75,152015.25
6111,3272284,15.5,532669.25,152015.25
6112,3272285,7.599999905,532669.75,152015.25
6113,3272286,10.80000019,532670.25,152015.25
6114,3272287,16,532670.75,152015.25
6115,3272288,16.39999962,532671.25,152015.25
6116,3272289,17.10000038,532671.75,152015.25
6117,3272290,17.10000038,532672.25,152015.25
6118,3272291,17.70000076,532672.75,152015.25
6119,3272292,17.70000076,532673.25,152015.25
6120,3272293,17.29999924,532673.75,152015.25
